Firm	ID	Time	Text	User	RT	From_Firm	t	URL
Monzo	1.1851905700267663e+18	2019-10-18T12:47:06Z	"@Nick_Truss Hi Nick

We made the decision to publicly respond to the points being raised on the segment that covere… https://t.co/i0Dh58MXG4"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.185190560832938e+18	2019-10-18T12:47:04Z	@monzo This whole episode has knocked my confidence in the bank still. So for the next year till my confidence has… https://t.co/NJi9xYR0Hj	7.132715030396846e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851903300539228e+18	2019-10-18T12:46:09Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	1382453654.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.18519025898983e+18	2019-10-18T12:45:52Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	42980519.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851902381650575e+18	2019-10-18T12:45:47Z	@jonnyonair @monzo @BBCWatchdog If it all turns out to be made up rubbish, which now the dust is settling seems a g… https://t.co/xmk0KHURKM	1.017862525474476e+18	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851900566817096e+18	2019-10-18T12:45:03Z	"@itstylergil Hi Tyler, 

Customers have an option to call, email, or chat to us in the app 24/7. With an urgent mat… https://t.co/eTDyh6Asdj"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851900305847583e+18	2019-10-18T12:44:57Z	@monzo Can I top up Paypal from Monzo? Confirmed bank account but keeps coming back as declined	189957372.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851899928234762e+18	2019-10-18T12:44:48Z	RT @KaneFulton: Fancy joining a glittering alumni made up of @Monzo, @bulbenergy and other superb fast-growing UK tech companies? There's s…	1.0417936937144074e+18	1.1851592995820872e+18	0	2019-10-18 12:00:00	
Monzo	1.185189929602691e+18	2019-10-18T12:44:33Z	Irresponsible reporting from @BBCWatchdog, but an excellent response from @t_blom and @monzo. Companies don't get m… https://t.co/auKbcnXXfe	122003296.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851899078091323e+18	2019-10-18T12:44:28Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	37740512.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851898453014323e+18	2019-10-18T12:44:13Z	@monzo Tipping Off. Up to five years imprisonment for the person doing it. https://t.co/QjxlCYY5eT	12906202.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851898323703355e+18	2019-10-18T12:44:10Z	@monzo No problems at all with the reasons behind blocking accounts, but the communication around these cases is sh… https://t.co/O95ZWGiXTC	16726629.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185189826859012e+18	2019-10-18T12:44:09Z	@BBCWorld @BBCWorld @Jacob_Rees_Mogg #monzo MONZO ACCOUNTS FROZEN WHAT CUNTS 🤑 https://t.co/pMTvlkxeTV	1.0921833519292908e+18	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851895159311278e+18	2019-10-18T12:42:55Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	17945884.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851894182583542e+18	2019-10-18T12:42:31Z	Can I top up Paypal from Monzo? Confirmed bank account but keeps coming back as declined	189957372.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851889551065006e+18	2019-10-18T12:40:41Z	@Bexyenigma @N3WP0W3R @monzo Not for something like this. Take HSBC it got fined $1.5 billion for tax evasion and m… https://t.co/WoH3T3RI1H	1.0329048190555054e+18	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185188725686522e+18	2019-10-18T12:39:46Z	On Monday I start at @Monzo! I’m joining @hugocornejo, @vuokko, @phuly, @zancler, @sambambo_ &amp; Jacqui to help nurtu… https://t.co/KRMXyp0rfy	7069062.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185188704958255e+18	2019-10-18T12:39:41Z	@monzo Transparency. Not something high street banks can say they try to achieve.	39474060.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851886186729718e+18	2019-10-18T12:39:21Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	864397082.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.185188316796326e+18	2019-10-18T12:38:09Z	Our response to the BBC Watchdog report: Why we sometimes have to block or close accounts #Monzo https://t.co/O24nijENsj	24277547.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851881179025162e+18	2019-10-18T12:37:21Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	2725541.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.185187744915624e+18	2019-10-18T12:35:52Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	21481524.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851873120676454e+18	2019-10-18T12:34:09Z	@gm100339 Hi Graham, apologies for the delayed response. Unfortunately we're not able to share this figure, but the… https://t.co/UvZfrfpKbe	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.185187292111102e+18	2019-10-18T12:34:04Z	@lyndsay_LJx @monzo Not once had an issue with them. Contact the support online and they get back to you within the… https://t.co/QZms02BLf8	85113816.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185187121528742e+18	2019-10-18T12:33:24Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	97561221.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851871101706445e+18	2019-10-18T12:33:21Z	RT @KaneFulton: Fancy joining a glittering alumni made up of @Monzo, @bulbenergy and other superb fast-growing UK tech companies? There's s…	1.0760790002404352e+18	1.1851592995820872e+18	0	2019-10-18 12:00:00	
Monzo	1.1851869740486287e+18	2019-10-18T12:32:48Z	RT @Missso_86: Seriously why is everyone saying they will no longer bank with Monzo. As explained in @BBCWatchdog It's a security measure t…	1603528014.0	1.1849212554069484e+18	0	2019-10-18 12:00:00	
Monzo	1.185186929345749e+18	2019-10-18T12:32:38Z	@t_blom @gj_1977 @samdmorgan @monzo I hope everything is fine with you @t_blom, maybe go next week? Great response… https://t.co/fmbjfeYZuN	47596755.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851869179078738e+18	2019-10-18T12:32:35Z	@cufcdeano @monzo Once my Barclays account got froze when I was younger due to me buying fifa points (a lot of them… https://t.co/RdlbMlXZMD	1603528014.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851868664438047e+18	2019-10-18T12:32:23Z	"@cutiebear68 @AliceGagaxo We're always looking for ways to improve, so thanks for this feedback. 

You may have alr… https://t.co/yLeaelTFi8"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851868525060792e+18	2019-10-18T12:32:20Z	RT @Discreet_Ldn: Monzo should never be your MAIN bank account.	33214087.0	1.1849105673305334e+18	0	2019-10-18 12:00:00	
Monzo	1.1851867836189164e+18	2019-10-18T12:32:03Z	@monzo As you can see by my post, I understand completely about SARS - but my question was on whether you gave some… https://t.co/EMqWbvDFnx	224823860.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851866513682964e+18	2019-10-18T12:31:32Z	@t_blom @gj_1977 @samdmorgan @monzo Hope you're recovering Tom!	626320884.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851864062950605e+18	2019-10-18T12:30:33Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	37764808.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851864042104914e+18	2019-10-18T12:30:33Z	So interesting to see the likes of @monzo @Airbnb and @IKEA within the top 10 most positively talked about brands a… https://t.co/AmN0A74DWt	44326903.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185186400590848e+18	2019-10-18T12:30:32Z	"@ianbaldwin30 Hi Ian, we're sorry to hear it 😞

We wrote our response to the Watchdog episode in a blog that you ca… https://t.co/SKMerxfEvv"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.185186281766183e+18	2019-10-18T12:30:03Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	2345596856.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.1851861005807045e+18	2019-10-18T12:29:20Z	@JohnBarr92 @monzo You still able to access your money?	19985136.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851858191679857e+18	2019-10-18T12:28:13Z	"@t_blom @monzo This is exactly what needed to be said on air.

Such a shame that some people, who will probably nev… https://t.co/6pAUvnzFfh"	7.600991194656891e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185185731184071e+18	2019-10-18T12:27:52Z	@monzo Watchdog's all a bit Daily Mail for TV anyway — so sensationalist. I'm going to go on personal experience an… https://t.co/Rc5Ze9SmuJ	5340042.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851856504312013e+18	2019-10-18T12:27:33Z	"@TheAlanColeShow @t_blom Hi Alan 👋

We're a little limited by how much we can say on this front, we hope you unders… https://t.co/QIADWqs3tP"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.18518518567714e+18	2019-10-18T12:25:42Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	114423236.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851848370172436e+18	2019-10-18T12:24:19Z	@monzo So basically saying business as usual, despite serious recurring complaints.	20820895.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851846835728138e+18	2019-10-18T12:23:42Z	"@mobbydoo Thanks for the feedback, Michael! 

We've taken this on board 🚀"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851844898336727e+18	2019-10-18T12:22:56Z	Watchdog's report mentioning Monzo was misleading and unfair, standard from the Beeb these days, but worth highligh… https://t.co/tPPmETFXN8	205835855.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851843931507712e+18	2019-10-18T12:22:33Z	Brilliant response @monzo Well done 👍 https://t.co/Kz3TWiYQx7	323330252.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185184365166379e+18	2019-10-18T12:22:26Z	@GeorgeHanson_ @monzo I also do that mate. I've been doing that since April 2018 and still do (I still have my NatW… https://t.co/HNQ12RRLf7	1.0111904145509458e+18	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851838378962166e+18	2019-10-18T12:20:21Z	@Travelnpack I always pay in local currency and pay with @monzo or any card that has fee free overseas transactions… https://t.co/5CzzjPFd2e	1122460230.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851837766887424e+18	2019-10-18T12:20:06Z	@t_blom @monzo Why are the other banks not suffering these complaints then? They’ve obviously found the balance.	20820895.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851836334616986e+18	2019-10-18T12:19:32Z	@nclaytor209 @ryanhipkiss @ramoncym @monzo would i be happy if my wages paid into the account whilst it was frozen… https://t.co/lkDAUGkFCw	1751742444.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185183594655998e+18	2019-10-18T12:19:23Z	@CovingtonMark @monzo @t_blom That doesnt help the bona fide customers who've had their accounts frozen and can't a… https://t.co/tuN9IuUj5E	3086802425.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851835750308086e+18	2019-10-18T12:19:18Z	@monzo Hi monzo, there’s a few people who have irritated me and I’d appreciate you closing their account for me. Sl… https://t.co/EQOEjTw9R2	3037360137.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185183379966349e+18	2019-10-18T12:18:32Z	RT @Green_JamesBee: I get paid on Monday, but thanks to being with @monzo for my main current account, I can get my salary today after 4pm.…	24277547.0	1.185113803412902e+18	0	2019-10-18 12:00:00	
Monzo	1.1851830800861676e+18	2019-10-18T12:17:20Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	8.543145776848159e+17	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851826631052247e+18	2019-10-18T12:15:41Z	@t_blom @monzo You’re (very unfairly in my view) getting a lot of flack for not having someone appear on the show.… https://t.co/4bWVNqGLN1	123537355.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851824686028431e+18	2019-10-18T12:14:54Z	@jonesgaga1 We hold our hands up and apologise for this. Where we provided this advice, it was coming from a place… https://t.co/JiAnphrgD9	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851823931891794e+18	2019-10-18T12:14:36Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	892839048.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851820439546675e+18	2019-10-18T12:13:13Z	"@Puddock3000 @BBCWatchdog We do have a reply PUDg, and you can find it here: https://t.co/PNELdQKu3n. 

It has a co… https://t.co/IN39z5Psuy"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.185182026841772e+18	2019-10-18T12:13:09Z	@ryanhipkiss @ramoncym @abcdeviexx @monzo If you or a family member had been scammed or a victim of APP you'd be ha… https://t.co/mmLdi9MJiJ	9.01039150886998e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851818435508677e+18	2019-10-18T12:12:25Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	224389575.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.185181710348161e+18	2019-10-18T12:11:54Z	@RESH__B Hi Resh. Please understand that where we did this, that it was coming from a place of positive intent. Oth… https://t.co/52JkkvWWh0	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851811369909862e+18	2019-10-18T12:09:37Z	@crm_uk Protecting our customers and delivering amazing service is something we're deeply committed to. We understa… https://t.co/VHuENxPjrq	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851810105956475e+18	2019-10-18T12:09:07Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	110203838.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851808848922952e+18	2019-10-18T12:08:37Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	19970404.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.1851808304712622e+18	2019-10-18T12:08:24Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	361075644.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.1851807865149727e+18	2019-10-18T12:08:13Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	361075644.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851806798747195e+18	2019-10-18T12:07:48Z	"RT @perryhughes11: One last surprise from my best-man @shiftyfoxy...

...A wedding day card from the team at @monzo!!! This is absolutely c…"	7.934459316854702e+17	1.1841650089362432e+18	0	2019-10-18 12:00:00	
Monzo	1.1851805147323884e+18	2019-10-18T12:07:08Z	@alloverglad Hi Oobikway, as you may have seen in the responses we've provided already, we can't comment on our int… https://t.co/deMcpiZlq1	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851804360598692e+18	2019-10-18T12:06:50Z	Read read read. 🙌🏻👏🏻 https://t.co/qjbiOW6NC1	7.934459316854702e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.18518030859912e+18	2019-10-18T12:06:19Z	@monzo A great response to poor @BBC reporting. Yet again the @BBCWatchdog fail to get their facts right. The… https://t.co/pQ3jAPt0ln	7.797210556110561e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851803015317217e+18	2019-10-18T12:06:18Z	A lot of people could do with learning more about why banks do what they do. https://t.co/CckrjAlTei	29836473.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185180077958533e+18	2019-10-18T12:05:24Z	@emmatypesstuff @BBCWatchdog Hi Emma, sorry for the delayed response. We were aware of the episode ahead of time an… https://t.co/4JLcR7UKwC	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.185180066201903e+18	2019-10-18T12:05:22Z	"""Crucially, no conclusions can be drawn based on a bank refunding those whose accounts have been closed. It does no… https://t.co/m90xkqHM6v"	42398573.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851800158955028e+18	2019-10-18T12:05:10Z	@JohnTillUK @monzo Suspicions confirmed!	365536946.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185179828850512e+18	2019-10-18T12:04:25Z	Our #ecosystem is not a club - it is a moving, growing interconnected community of partners, #collaborators, compet… https://t.co/5Z6mdVMVpf	9.30135340962189e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185179278201229e+18	2019-10-18T12:02:14Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	150233364.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.185179207745364e+18	2019-10-18T12:01:57Z	@tankhead666 @monzo I agree..  Funnily enough most young people that would bank with such an upstart probably have… https://t.co/izhH6OxdRh	499340203.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851790318823506e+18	2019-10-18T12:01:15Z	@monzo @Monzo - as a Monzo customer, I was hoping for a reply to this question. Is it true or not? I thought it was… https://t.co/cLLYgOmHnE	224823860.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851790017253458e+18	2019-10-18T12:01:08Z	@abcdeviexx @monzo That’s crazy! I only use mine as an extra account rather than my main one but that’s still scary	35280316.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851789853843374e+18	2019-10-18T12:01:04Z	Here's a lesson for every business on how to handle bad press that your business has been subjected to. @monzo have… https://t.co/HnuSsE5JTJ	286386344.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851789089766482e+18	2019-10-18T12:00:46Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	904539895.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851788875689329e+18	2019-10-18T12:00:41Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	904539895.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.1851788163957842e+18	2019-10-18T12:00:24Z	"Digitalising healthcare: what can the NHS learn from other industries?

Account Manager Fiona Grace explores this c… https://t.co/IlTl1Q0y7Y"	21790415.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851787842799903e+18	2019-10-18T12:00:16Z	For me @monzo biggest problem is the lack of products. Visa cards, mortgages, international payments (inwards) all… https://t.co/tpg8DybiWl	149932041.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851787821325883e+18	2019-10-18T12:00:15Z	RT @emscrouch: @ikeeyah_ I create an excel spreadsheet the day before I get paid. I keep my savings and money from phone bill etc in my mai…	4237391715.0	1.1847794272737608e+18	0	2019-10-18 12:00:00	
Monzo	1.1851787558887956e+18	2019-10-18T12:00:09Z	"RT @explainevrythng: � LANGUAGE TUTORING WITH EXPLAIN EVERYTHING 😋
See how language sessions can be done with a digital whiteboard. David M…"	2728787836.0	1.1850352754808136e+18	0	2019-10-18 12:00:00	
Monzo	1.1851787170243297e+18	2019-10-18T12:00:00Z	@darylbaxter @bnwkr @monzo one of the main reasons I haven't given up my main current account.	8.886878793875251e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851936271082043e+18	2019-10-18T12:59:15Z	Used both @imaginecurve and @monzo cards during my recent trip to #Dubai. Both great cards but #Curve rates were fa… https://t.co/bFcZMWrcz7	3023424063.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851935476931994e+18	2019-10-18T12:58:56Z	@monzo be a lack of understanding and empathy towards very serious issues for so many people right now. (2/2)	271547752.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185193465233195e+18	2019-10-18T12:58:36Z	@monzo @AliceGagaxo Thanks for contacting me I'm not and never will be a customer. I don't use online banks for the… https://t.co/mtRl1fIIv6	495505871.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185193368885846e+18	2019-10-18T12:58:13Z	@monzo Thanks for this, i understand the reason for having to block accounts from time to time. I wouldn’t be movin… https://t.co/2kEEPzxy23	271547752.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851932123209275e+18	2019-10-18T12:57:36Z	"@monzo I couldn't live without you :(

I used a different bank for less than a month before re-opening a secondary… https://t.co/4aaMcrLO3R"	1252128044.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185193160085033e+18	2019-10-18T12:57:23Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	510661485.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851930361810575e+18	2019-10-18T12:56:54Z	@katiedotevans @_Gemmarc @BBCWatchdog We're sorry for the late response Katie. We understand your concern, and we h… https://t.co/ThZx8dTiou	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851930088844124e+18	2019-10-18T12:56:47Z	@tomharman @monzo @hugocornejo @vuokko @phuly @zancler @sambambo_ Congrats! 👏👏👏	52632107.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851928306099077e+18	2019-10-18T12:56:05Z	@tomharman @monzo @hugocornejo @vuokko @zancler @sambambo_ I am so excited by this too! Been looking forward to thi… https://t.co/9rBWOX9aJe	12500.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185192805649539e+18	2019-10-18T12:55:59Z	@BBCWatchdog @Mattallwright @stephbreakfast @FoxNikkiFox @Monzo is not the only bank to deal with these scenarios.… https://t.co/g9Wty4SYJo	1615202132.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185192679992365e+18	2019-10-18T12:55:29Z	@monzo This STINKS of bricks and mortar traditional banks scheming to besmirch Monzo because they’re running scared… https://t.co/QcaxBodJai	3998454472.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185192453550289e+18	2019-10-18T12:54:35Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	77702203.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.185191940494676e+18	2019-10-18T12:52:33Z	RT @eileentso: wish that @BBCWatchdog had shared the full @monzo statement on their programme last night (included here)👇 but glad that @t_…	208226542.0	1.185163431026053e+18	0	2019-10-18 12:00:00	
Monzo	1.1851918733270548e+18	2019-10-18T12:52:17Z	"@st73u We're sorry its had this effect, Stuart. 

We responded to the Watchdog episode on our blog here:… https://t.co/FhGLQf3sx2"	3224409977.0	-1.0	1	2019-10-18 12:00:00	
Monzo	1.1851917687420723e+18	2019-10-18T12:51:52Z	RT @emscrouch: @ikeeyah_ I create an excel spreadsheet the day before I get paid. I keep my savings and money from phone bill etc in my mai…	1.171791469721596e+18	1.1847794272737608e+18	0	2019-10-18 12:00:00	
Monzo	1.1851916453415076e+18	2019-10-18T12:51:22Z	It's weird that @BBCWatchdog criticised @monzo over this while they almost certainly are aware that every other ban… https://t.co/5Zi8FzzJY3	29054371.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851916150334996e+18	2019-10-18T12:51:15Z	@GriefBrosUK @monzo See you at the food bank	7.517439823093719e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.185191597828432e+18	2019-10-18T12:51:11Z	@Dangast6 @anthonyylorenzo @_jadachante1 @kethiax Alrighty Dan, Monzo me homie	9.5228760953079e+17	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851915877662638e+18	2019-10-18T12:51:08Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	7.077015628445819e+17	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.1851915598238556e+18	2019-10-18T12:51:02Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	3672711801.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.185191473094058e+18	2019-10-18T12:50:41Z	After that Watchdog episode on Monzo. I’m so paranoid	3657851063.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851914692101325e+18	2019-10-18T12:50:40Z	"RT @monzo: Last night, BBC Watchdog ran a report on how we block and close accounts.

We'd like to share some more details about how we app…"	197179478.0	1.1851625277783368e+18	0	2019-10-18 12:00:00	
Monzo	1.185191291329618e+18	2019-10-18T12:49:58Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	3672711801.0	1.185163783867654e+18	0	2019-10-18 12:00:00	
Monzo	1.185191255640367e+18	2019-10-18T12:49:49Z	😱 shocking https://t.co/h1iVmOigj2	397563788.0	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1851911755542897e+18	2019-10-18T12:49:30Z	RT @monzo: @RESH__B Hi Resh. Please understand that where we did this, that it was coming from a place of positive intent. Other banks do t…	397563788.0	1.185181710348161e+18	0	2019-10-18 12:00:00	
Monzo	1.1851911216784548e+18	2019-10-18T12:49:17Z	RT @ESfinanciallaw: Join us for our annual #Digital FS &amp; #Fintech Conference on 3 December, focusing on unlocking the complexities of techn…	2176460599.0	1.1840211140429005e+18	0	2019-10-18 12:00:00	
Monzo	1.1851908560950804e+18	2019-10-18T12:48:14Z	RT @AnnieDreaXO: The fact that I don’t have a Mcm to monzo me £35 to get my nails done is hurt my whole HEART.	7.67872449052545e+17	1.1851201272907244e+18	0	2019-10-18 12:00:00	
Monzo	1.185190782451495e+18	2019-10-18T12:47:56Z	@monzo serves you well, without even checking the report yet, i know you guys mess up. I had an account with you fo… https://t.co/OiobH22Cgf	1.1264448735262516e+18	-1.0	0	2019-10-18 12:00:00	
Monzo	1.1852007642365665e+18	2019-10-18T13:27:36Z	"@stevekrouse Thanks so much for letting us know, Steve 😊

Could you pop over a DM please? We'll let you know what t… https://t.co/6uZAZgXgoU"	3224409977.0	-1.0	1	2019-10-18 13:00:00	
Monzo	1.1852007533397647e+18	2019-10-18T13:27:34Z	"@bnwkr Hey Ben

Since the recent segment on Watchdog we wanted to respond to the comments which were being made so… https://t.co/zTbHGhPeB3"	3224409977.0	-1.0	1	2019-10-18 13:00:00	
Monzo	1.1852006988389786e+18	2019-10-18T13:27:21Z	RT @shanicoreen: Lol monzo can’t be you lots one and only main account? Surely not	1.009244443000656e+18	1.1849212605240033e+18	0	2019-10-18 13:00:00	
Monzo	1.1852005784540529e+18	2019-10-18T13:26:52Z	@samdmorgan @t_blom @monzo They failed to report on the fact that every single bank has this problem. They made Mon… https://t.co/NjCJNrDsUs	53790810.0	-1.0	0	2019-10-18 13:00:00	
Monzo	1.1852003264350986e+18	2019-10-18T13:25:52Z	@samdmorgan @t_blom @monzo I generally like Watchdog, but after last night my opinion has changed. They were recent… https://t.co/PdwSBiyqNv	53790810.0	-1.0	0	2019-10-18 13:00:00	
Monzo	1.185200307388801e+18	2019-10-18T13:25:47Z	RT @t_blom: I've tried to give more detail about why we (very rarely) block accounts here @monzo and the (even rarer) cases where we might…	15916414.0	1.185163783867654e+18	0	2019-10-18 13:00:00	
